video_id,publishDates,authorName,comments,likeCount
Beld090NIoo,2022-10-13T16:14:55Z,Kier Holmes,"are those all your plants or is that in a studio? Love you music, by the way!",0
Beld090NIoo,2022-10-13T14:39:15Z,gavsterdb,"Awesome tunes, bo selecta!",1
Beld090NIoo,2022-10-13T14:37:05Z,Popcorn,"wow this is amazing, thank you! I never even imagined there*s a genre called spiritual jazz, but here we are and it&#39;s really comfy",6
Beld090NIoo,2022-10-13T11:49:18Z,Daniel Gomez Blanco,This is amazing!!,0
Beld090NIoo,2022-10-13T10:25:15Z,YoGanesha,wow me encantó ❤ Gracias 🙏🏽,1
Beld090NIoo,2022-10-13T10:10:48Z,S S,That second track was bangin’! ❤,0
Beld090NIoo,2022-10-13T09:46:15Z,Kirk Cinnamon,What the fuck does she even do ? Lol.,1
Beld090NIoo,2022-10-13T07:43:35Z,Jim jiminy,Everyone of these rich kid dj’s have exactly the same rooms. It’s like a uniform.,1
Beld090NIoo,2022-10-13T00:01:52Z,Elliott Swanson,She&#39;s a bit boring. Good music to drool into your soup to.,0
Beld090NIoo,2022-10-12T21:39:08Z,Stankworm,"Came for the nipples, stayed for the music.",0
Beld090NIoo,2022-10-12T19:37:09Z,Ma Da,"You are beautiful,,and so is the music",1
Beld090NIoo,2022-10-12T19:24:36Z,Em Dy,Such a great session! Really enjoyed this.,0
Beld090NIoo,2022-10-12T17:43:53Z,madame ovarios,Geniaaaa!,0
Beld090NIoo,2022-10-12T17:38:13Z,Emma Kyiet,blending two records isnt mixing !!..... iv been mixing vinyl over twenty years  ...this is just playing one after the other ...the tunes are good but they would be even better f they were mixed together,2
Beld090NIoo,2022-10-12T17:31:52Z,Alayna Joline,Absolutely love this,0
Beld090NIoo,2022-10-12T14:19:29Z,guille79bcn,"I didn&#39;t know Condesa mixers. Thank&#39;s for it, and congrats for the session!",0
Beld090NIoo,2022-10-12T13:32:19Z,VAM MEDIA,Sooooooo goood,0
Beld090NIoo,2022-10-12T11:47:22Z,Ove,"this channel makes me smoke all my w,.,",0
Beld090NIoo,2022-10-12T10:51:32Z,mehmet cetin,cool,0
Beld090NIoo,2022-10-12T07:53:00Z,Toni Ant,Love this set ! ❤,0
Beld090NIoo,2022-10-12T04:05:15Z,Alexander Johnson,Wow,0
Beld090NIoo,2022-10-12T00:52:59Z,Ryan Seacrest,"Man, I’d been so saddle-weary and aching for a warm salvo - this became that salvo.",0
Beld090NIoo,2022-10-12T00:16:21Z,Abandoned Muse,Wow what a gorgeous setup. Dream style.,0
Beld090NIoo,2022-10-11T21:34:30Z,deepspacenicole,This was amazing,1
Beld090NIoo,2022-10-11T20:20:10Z,Larsluster,This room just does not have enough plants. That is the only problem I have with this video,0
Beld090NIoo,2022-10-11T19:19:40Z,Arjun Ram,Total pro-gamer move using the RE-202 like that! Respect!,0
Beld090NIoo,2022-10-11T18:06:23Z,Londyn Harris-Elzein,Amazing set!!!,1
Beld090NIoo,2022-10-11T17:29:47Z,Wick Nais,"fantastic job, i love this so much &lt;3 :)",2
Beld090NIoo,2022-10-11T17:04:20Z,Isthisright?,Great mix. I’ll be listening to this on repeat. Thanks,2
Beld090NIoo,2022-10-11T16:59:47Z,Simz,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=24m00s"">24:00</a>",0
Beld090NIoo,2022-10-11T16:04:59Z,Ryan DiGi,"the LICK @ <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=5m57s"">5:57</a> haha",0
Beld090NIoo,2022-10-11T15:42:06Z,Anna Koubková,I am obsessed with this set &lt;3 truly amazing! so uplifting!,1
Beld090NIoo,2022-10-11T15:21:21Z,Mariano Santadino,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=16m03s"">16:03</a>",0
Beld090NIoo,2022-10-11T15:16:22Z,Dr. Difficult,looooove it ♥,2
Beld090NIoo,2022-10-11T15:03:46Z,Karl boyd,what kind of mixer u guys using?,0
Beld090NIoo,2022-10-11T14:52:35Z,maurizio niccolai,"IF I WERE YOU,I WILL USE THE PARAMETRIK EQUALIZER.......TO MAKE EVERYTHING MORE SPACEFULLLL..........",0
Beld090NIoo,2022-10-11T14:44:33Z,Hugo Stiglitz,This is phatttt,1
Beld090NIoo,2022-10-11T14:26:37Z,Jonny Rootstem,"Yes yes, my day off work, inna kitchen season and jerk up some fish, catching pure audio blessings from Analog Journal to the I 😁🙏",1
Beld090NIoo,2022-10-11T12:58:03Z,Mac MFer,Nice pedals,0
Beld090NIoo,2022-10-11T10:50:55Z,TomPrior16,"Keep coming back to this, 3rd time this week! &lt;3 - anyone recommend similar mixes?",2
Beld090NIoo,2022-10-11T10:49:41Z,Breathing,yo what a vibe,0
Beld090NIoo,2022-10-11T09:04:45Z,lee h,So happy I discovered this amazing dj.  Can someone please leave a link where we can hear more of her sets? <br>To the dj: thank you for introducing such a variety of new music and artists . Your set was  artistic and well put together on every level. Well done and thank you again.,7
Beld090NIoo,2022-10-11T08:54:21Z,Jay,"Love the music, is there a set list of the independent song available anywhere if we really like any?  🎶🌿🎶🌿",2
Beld090NIoo,2022-10-11T05:24:07Z,Keith Price,"DJs like this are hilarious. There&#39;s no beatmatching, no scratching, no real mixing at all. Literally just wait for one record to finish, fade out, fade in. Yet they make it look like they&#39;re so busy.",1
Beld090NIoo,2022-10-11T04:44:34Z,Marta Staranowicz,how can i learn to play music like that?,0
Beld090NIoo,2022-10-11T02:36:10Z,JK Low,Superb stuff!,0
Beld090NIoo,2022-10-11T02:15:23Z,niina rosa,Yes!!!!!!,0
Beld090NIoo,2022-10-11T02:01:44Z,Ornella Sciaraffia G.,&lt;33,0
Beld090NIoo,2022-10-11T00:14:15Z,Comedy & Philosophy In Wonderland,everything in this room is a vibe ♥♥♥,0
Beld090NIoo,2022-10-10T23:40:21Z,Malanis,so gooooood,0
Beld090NIoo,2022-10-10T22:17:05Z,Junip Berry,"Alright, that&#39;s it, I&#39;ve fallen in love",1
Beld090NIoo,2022-10-10T21:49:10Z,The Virtual Mixtape,The YouTube algorithm suggested that I needed to hear this and I am glad I clicked on it.,1
Beld090NIoo,2022-10-10T21:06:22Z,Guilherme Antunes,Som maravilhoso emmm. Ajudando aqui na escrita da minha tese,0
Beld090NIoo,2022-10-10T20:59:50Z,Japhy Stargazer,This is the closest to my taste set I&#39;ve listened to so far. Uniting of Opposites! Incredible. Love love love,1
Beld090NIoo,2022-10-10T20:46:58Z,Smokey Okies Cannabis,Listening now as we upload videos to YouTube! Love the mystical vibes....,1
Beld090NIoo,2022-10-10T19:54:35Z,Eduardo Iniestra,Nice set. It was a great way to start my week. Respect to the DJ. Love the set up with the plants by the way.,0
Beld090NIoo,2022-10-10T18:14:39Z,kiLL dYLL,muzyczka zajebista szkoda ze dj taka deska :P,1
Beld090NIoo,2022-10-10T17:49:28Z,Sergi Trepaire,yeah,0
Beld090NIoo,2022-10-10T17:00:29Z,Saint Louis,Love it!,0
Beld090NIoo,2022-10-10T16:57:21Z,Silicon Vallet,You&#39;re such a good musician.,0
Beld090NIoo,2022-10-10T16:54:29Z,J M,vibes!,0
Beld090NIoo,2022-10-10T16:48:57Z,Kris Barton,Perfect \m/,0
Beld090NIoo,2022-10-10T14:55:02Z,Sára,nice climbing session to this in my local gym thanks a lot :),0
Beld090NIoo,2022-10-10T13:34:29Z,Richard Kerr,Two worlds blending never sounded so good.,0
Beld090NIoo,2022-10-10T13:32:14Z,Richard Kerr,brilliant tunes thank you.,0
Beld090NIoo,2022-10-10T11:36:06Z,mikelson1988,Im in love with everything in here,0
Beld090NIoo,2022-10-10T11:20:51Z,Maria Coelho,Great music!!!!!🎉,0
Beld090NIoo,2022-10-10T02:51:04Z,The Reng,this vibes so hard yooo,1
Beld090NIoo,2022-10-10T00:58:28Z,James Keighery,nice work hun,0
Beld090NIoo,2022-10-09T22:39:46Z,Quinn Harris,this is so good ! thank you!,1
Beld090NIoo,2022-10-09T21:51:00Z,ENk4S3D,This set is so good.  Makes me miss my Gemini&#39;s.,1
Beld090NIoo,2022-10-09T21:10:15Z,frikireal,"Thank you, Millie, your music feeling, djing, sooooooo good ))))))",1
Beld090NIoo,2022-10-09T20:07:34Z,AC,I feel the spiritual  part…😅,1
Beld090NIoo,2022-10-09T19:00:29Z,Dennis,Buzzing with some creative work to do. Love it!,0
Beld090NIoo,2022-10-09T18:57:07Z,dailyflash,This the kind of stuff they play over the speakers at CVS.,1
Beld090NIoo,2022-10-09T18:35:09Z,De Otio,"live from the Gewächshaus, so ein scheiss",1
Beld090NIoo,2022-10-09T18:13:56Z,Seosamh Mac Tréinfhir,This is soooo good👌Well done 🤙,1
Beld090NIoo,2022-10-09T17:35:21Z,Sacred Tea,Aye there young Goddess...KEEP DOIN&#39; YA THANG ❤ U got tha gift! I thoroughly enjoyed listening to your mix 💫😉,3
Beld090NIoo,2022-10-09T17:20:54Z,Joshua Stocks,If you don&#39;t have a spotify you are doing the world an injustice &lt;3,0
Beld090NIoo,2022-10-09T16:12:12Z,Elvar Bragason,Very nice!,0
Beld090NIoo,2022-10-09T15:58:49Z,Noraj Cue,LOVE!,0
Beld090NIoo,2022-10-09T14:48:27Z,Francisca Bravo,I love it!,0
Beld090NIoo,2022-10-09T14:31:55Z,Per Emil Vedel Troelsen,kewl,0
Beld090NIoo,2022-10-09T14:20:40Z,KaliYuger,what&#39;s with these toth &quot;dj&quot; trend i dont know. lol,1
Beld090NIoo,2022-10-09T13:51:40Z,Agenor Batista,Uau!!! :),0
Beld090NIoo,2022-10-09T13:07:53Z,Captain Philosophical,Whats the other smaller piece of equipment next to the Eventide Space Echo?,0
Beld090NIoo,2022-10-09T12:19:08Z,Thomas Ott,Ich bin begeistert!,0
Beld090NIoo,2022-10-09T11:25:47Z,Austin S.,I can smell the patchouli through my screen,2
Beld090NIoo,2022-10-09T09:20:24Z,sakkki87,bravo! bravo!,1
Beld090NIoo,2022-10-09T05:47:31Z,1copperpiece,YOU ARE INCREDIBLE!,1
Beld090NIoo,2022-10-09T05:00:37Z,ZEDHEDMUSIC,thank you ❤,1
Beld090NIoo,2022-10-09T04:56:15Z,BaeJ The 6 God,This is the best set ive heard in my life,1
Beld090NIoo,2022-10-09T04:55:40Z,BaeJ The 6 God,"MY GOD, the sheer SAUCE.  🫂",1
Beld090NIoo,2022-10-09T03:58:17Z,Camila Flórez Villegas,Fabulosa!!,1
Beld090NIoo,2022-10-09T00:54:30Z,Daniel Gómez,Beautiful ♥,1
Beld090NIoo,2022-10-08T23:34:44Z,Filce100,Man now i gotta play Rapanagatun - Zakir Hussein - Rhythm experience on acid :D,1
Beld090NIoo,2022-10-08T23:08:33Z,Shane D,"Gorgeous setup. Love to know what mixer and other devices you have linked together. ,❤️",0
Beld090NIoo,2022-10-08T22:42:10Z,MingusMcDuck,Absolute Fire!,1
Beld090NIoo,2022-10-08T22:13:29Z,kevin nichols,"Blog Link - <a href=""https://medium.com/@daytripsa/85b702e2eb08?source=friends_link&amp;sk=83677fec224c4954ca28c36b8c28ead9"">https://medium.com/@daytripsa/85b702e2eb08?source=friends_link&amp;sk=83677fec224c4954ca28c36b8c28ead9</a>",0
Beld090NIoo,2022-10-08T21:28:50Z,Good Dog,"Groovy. Reminds me of sets by David Holmes, he used echo/delay too. What&#39;s that mixer?",0
Beld090NIoo,2022-10-08T20:32:34Z,Edwina and Jackson Jones,I love the tabla Zakir Hussain? at the start of your awesome set love it 👍,1
Beld090NIoo,2022-10-08T19:50:56Z,Flick Meatwood,"Can&#39;t fault a DJ in socks, no shoes. Lovely mixer btw",1
Beld090NIoo,2022-10-08T19:40:22Z,Jérémy Lal,Try &quot;1000 sounds lotus&quot;,0
Beld090NIoo,2022-10-08T18:53:23Z,Atmos,the lost art of mixing is alive and well,0
Beld090NIoo,2022-10-08T18:27:57Z,mr.facebox,What a fire mix✌✌✌✌,1
Beld090NIoo,2022-10-08T17:00:59Z,Karan Sheth,Man plants ☘️,0
Beld090NIoo,2022-10-08T16:40:50Z,Collin Pippi,no bra life + many plants = Yes,0
Beld090NIoo,2022-10-08T11:28:37Z,Martin,So so good,0
Beld090NIoo,2022-10-08T11:11:58Z,Mark Pandi,Wooooowww...... I was like let&#39;s give this mix a chance... 54 minutes later: the video ending brought me out of the most productive 54 minutes of my year. Love this. Want more. Perfect for work focus :),1
Beld090NIoo,2022-10-08T08:02:26Z,Pitsome Merch,Fantastic mix. You have to know much about music to be able to pull this off.,1
Beld090NIoo,2022-10-08T04:52:54Z,strangersound,Boogaloo Joe Jones! &lt;3,0
Beld090NIoo,2022-10-08T02:07:35Z,OneConsc333,"The groove at <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=12m30s"">12:30</a> is very cool🔥",1
Beld090NIoo,2022-10-08T02:06:28Z,OneConsc333,Check out Stephan Mikes amazing sitar grooves. I’m sure you can do something very cool with his stuff🙏🏼💜🇨🇦,0
Beld090NIoo,2022-10-08T01:26:07Z,Seb 9mm,M&#39;ont Analogue,1
Beld090NIoo,2022-10-08T00:33:59Z,Tamara Kidd,"very nice mix ~ it has all the elements and layers while being simple, clean,  energetic and fun ~ nice sonic temple mix ~",1
Beld090NIoo,2022-10-07T23:57:10Z,Micah Pastore,uhh I think I&#39;m in love with Millie 😊,1
Beld090NIoo,2022-10-07T23:10:37Z,David Baltazar,"First time i hear someone play Uniting of Opposites. Its been my secret gem for the past years, such a great album. Im very glad to discover this DJ and channel :)",6
Beld090NIoo,2022-10-07T22:57:35Z,Void,Keep  coming back to this superb set.  Thank you for your service :),2
Beld090NIoo,2022-10-07T21:51:34Z,Sliqric,[pg,0
Beld090NIoo,2022-10-07T20:54:35Z,M K,"Liked the sounds of Brian Eno and David Byrne&#39;s My Life In The Bush of Ghosts poking it&#39;s head in there, that takes me back.",0
Beld090NIoo,2022-10-07T19:34:02Z,To Can,F**k a doodle do.. this is exactly the type of set that I&#39;m after.. many thanks.. and many future listens 😁,1
Beld090NIoo,2022-10-07T18:55:08Z,Märta H.,"Sublime, Millie! I had to save this!",1
Beld090NIoo,2022-10-07T15:57:48Z,Meru Ur,"wauw!!<a href=""about:invalid#zCSafez""></a>",1
Beld090NIoo,2022-10-07T09:53:14Z,Joy Shin,the best mix ever,2
Beld090NIoo,2022-10-07T09:49:12Z,Bish Bish,"Hi, good vibe.",0
Beld090NIoo,2022-10-07T05:09:16Z,Alex Clifford,"I was just listing to this set while taking care of my plants and gardening, loving it, then notice you have an impressive collection of bad ass plants all around you! Too funny.",0
Beld090NIoo,2022-10-07T00:52:27Z,Michael Gibson,"Really great mix, I&#39;ll need to listen a few times to digest! Awesome thank you!",1
Beld090NIoo,2022-10-06T21:57:23Z,David Hamilton,so made for lSD me and my mates loved it bit of a shock between tracks but grate music,0
Beld090NIoo,2022-10-06T21:03:00Z,Waxonwaxofff G,Dope with the sounds. Love it love it love it!!!,1
Beld090NIoo,2022-10-06T18:04:44Z,Brendan Terranova,Wow! This is amazing. Thank you so much for the amazing vibes &lt;3,3
Beld090NIoo,2022-10-06T17:45:50Z,Abdenabi kacher,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=23m41s"">23:41</a>  i loved this one",0
Beld090NIoo,2022-10-06T15:45:46Z,Intuito Fortuito,"Quando misceli i giusti dischi e la consolle diventa alchemica, grazie per questa selecta!!!",0
Beld090NIoo,2022-10-06T12:30:28Z,Risto Nevanlinna,Is there non-percussive dub?,0
Beld090NIoo,2022-10-06T12:19:41Z,Ellie Plata,I CANNOT STOP WATCHING/ LISTENING TO THIS!!!!,2
Beld090NIoo,2022-10-06T10:50:12Z,Matthias E.,"funny, i join with my Tablas your music, its very nice to do it",0
Beld090NIoo,2022-10-06T10:05:38Z,mario miron ramos,crazy f**cking Condesa,0
Beld090NIoo,2022-10-06T09:20:33Z,anon,Nice,0
Beld090NIoo,2022-10-06T06:46:45Z,JayJay Goodman,So FRESH! thank you kindly dear Millie M&#39;,0
Beld090NIoo,2022-10-06T06:06:04Z,Rahul Karmakar,Thank you you awesome girl for being different and so grrovy than those boring Gals 😊,4
Beld090NIoo,2022-10-06T05:36:41Z,MUNROMOTORS,"great mix n all, and i realise they&#39;ve got to make it look interesting but imperceptible adjustments on the desk leading onto imperceptible changes in the sound - just looks dumb. cue the next record, take a seat, bring it in, cue the next one repeat...",1
Beld090NIoo,2022-10-06T03:38:16Z,Don cadaver,"Hola buenas tardes su música,es música para mis oídos, asquerosamente  buena, derrama excelencia, esta llena de emociones para interpretar ,saldrían buenas fotos,esta llena de direcciones .....me fascina escuchar nueva buena música.",0
Beld090NIoo,2022-10-06T01:04:42Z,Elvin Roman,This shit hit different,0
Beld090NIoo,2022-10-06T00:21:30Z,Joe M,"Great music, but she didn&#39;t mix . She just queued songs and pressed play at end of previous song. Hardly any skill involved.",1
Beld090NIoo,2022-10-05T23:52:45Z,Dena Divine,Playing your set in Denver Colorado at our Cafe The Gypsy House and we&#39;re loving it!,1
Beld090NIoo,2022-10-05T23:41:31Z,mag 7,someone knows the intro song&#39;s name?,0
Beld090NIoo,2022-10-05T22:18:02Z,Karl Magnus Blindheim,"Thanks for turning me onto Boogaloo Joe Jones! You have enabled so much love in my future, thank you so much. I&#39;m gonna make an &quot;acid jazz&quot; mixtape now and give it to my dad who plays hard bop himself. Big up from Oslo, Norway",2
Beld090NIoo,2022-10-05T21:07:20Z,LaCucaracha,"The lick <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=5m57s"">5:57</a>",0
Beld090NIoo,2022-10-05T19:56:14Z,d77,this is fire 🔥🔥,0
Beld090NIoo,2022-10-05T17:53:41Z,Hassan Hunter,Dope🔥,1
Beld090NIoo,2022-10-05T17:41:22Z,Steffon,absolutely beautiful,1
Beld090NIoo,2022-10-05T17:28:15Z,Jack Tucker,fuck me this is incredible,1
Beld090NIoo,2022-10-05T17:08:32Z,Amadeo Munoz,"They was playing this at a hostile I was staying at in Guayaquil Ecuador ...smoking an Ecuadorian blunt looking down from the terrace to the boulevard below, diaphanous drapes catching the 3am breeze. sweeeeet",8
Beld090NIoo,2022-10-05T17:08:29Z,Aleksey Aleksey,"Good tracks, she is cute!",2
Beld090NIoo,2022-10-05T16:24:24Z,Cihan KAPAR,"magnificent <a href=""about:invalid#zCSafez""></a>",0
Beld090NIoo,2022-10-05T15:00:34Z,maphiri sebapu,U have a fan in South africa,0
Beld090NIoo,2022-10-05T14:49:26Z,CHAT GBriella,Sliced bread,0
Beld090NIoo,2022-10-05T14:48:10Z,The Gambler,That was a journey I wasn&#39;t expecting. Felt like I was in a universe a long time ago in a land far away.,3
Beld090NIoo,2022-10-05T13:26:56Z,joe joe,You are an incredible connoisseuse and artist.  Exactly the eclectic mix I want in my musical internal head space.,15
Beld090NIoo,2022-10-05T12:25:18Z,Rebel Guille,bfff awesome,0
Beld090NIoo,2022-10-05T09:47:34Z,Joshua Simon,This is insanely good!,0
Beld090NIoo,2022-10-05T08:51:29Z,Dub Runnings,Hello !!<br>wats the MIXER brand pliz ?! looks great <br>thanks,0
Beld090NIoo,2022-10-05T04:40:09Z,We Are The Systm,"All I can say is... DAAAMN!!! I don&#39;t know how I even got here, but when I did... DAaamn!! I might stay here a while...",1
Beld090NIoo,2022-10-05T02:49:07Z,rebecca whitney,Making me happy on a soul level ❤,1
Beld090NIoo,2022-10-05T02:36:51Z,Priestess El 'Ôsəm,❤🧡💛💚💙💜🤎🖤🤍,0
Beld090NIoo,2022-10-05T02:23:14Z,Priestess El 'Ôsəm,THIS IS DOPE...YOU HAD ME MOVING ALL OVA THE PLACE,1
Beld090NIoo,2022-10-05T01:53:12Z,DM VS,❤️❤️❤️❤️❤️❤️❤️,0
Beld090NIoo,2022-10-05T01:24:53Z,Trevor Glodgett,Jam had me packing weed n the top of my lighter! Much Love❤,1
Beld090NIoo,2022-10-05T01:08:43Z,Grey Batchelder,"…little pieces here and there reminds me of Peter Gabriel’s Last Temptation of Christ soundtrack, that’s high praise, thanks for the gift!",0
Beld090NIoo,2022-10-05T00:59:11Z,Brandon,Really nice stuff! Love the vibes also the setting with the plants is cool. 😄,3
Beld090NIoo,2022-10-05T00:33:12Z,Grey Batchelder,…that’s goood groceries right there.,0
Beld090NIoo,2022-10-05T00:26:59Z,🩷 Candy,❤❤❤❤❤❤❤❤❤❤❤,0
Beld090NIoo,2022-10-05T00:14:09Z,Lucie Montiel,🎧💚🛸👽🪔🕉️🧿🙏,0
Beld090NIoo,2022-10-05T00:03:29Z,MizzMM,What a great discovery! What a cool way to use your DJ talent! thanks!,0
Beld090NIoo,2022-10-04T22:59:44Z,Dulce ,new favorite &quot;station&quot; for the office/work =),0
Beld090NIoo,2022-10-04T22:08:39Z,Hamilton Titus,Everything I was not expecting. Thanks for staying true to analog spirit. ❤,2
Beld090NIoo,2022-10-04T20:28:09Z,Mariella Perruna,👍👍❤️✨💥,0
Beld090NIoo,2022-10-04T19:48:36Z,Nick McDonald,This mix makes me go &quot;Tah tiggy nah tah toko tah&quot;,0
Beld090NIoo,2022-10-04T18:24:04Z,Jon M,Love your plant game.,0
Beld090NIoo,2022-10-04T17:56:10Z,Igor Bajić,What is the model of a gramophone? Thank you in advance!,0
Beld090NIoo,2022-10-04T15:42:50Z,lorenzo vargas,Un setlist fenomenal por Millie todo en armonía 👏🏻,4
Beld090NIoo,2022-10-04T15:16:23Z,Motion Pirate,what kind of dj mixer stand under that mixer is? looks pretty good.,0
Beld090NIoo,2022-10-04T14:25:21Z,The Smart Dj,"From the camera angles, to the design of the space, and the vibez. I think I can smell the TECHNICS 🤗🤗🤗",0
Beld090NIoo,2022-10-04T12:19:38Z,Lexieiy McC,Absolutely Fantastic Mix!,1
Beld090NIoo,2022-10-04T12:11:36Z,João Dias,top top top+++++😃,0
Beld090NIoo,2022-10-04T10:09:43Z,Андрей,Cool sound and Millie too 😉. Cochemea and dub specialist are incredible. Thx for playlist,1
Beld090NIoo,2022-10-04T09:24:46Z,Scraghunt ing,Groovy sound smokablity 100%,1
Beld090NIoo,2022-10-04T08:45:52Z,R2H El Empath,"Te amooo jajajaja realmente amo lo que haces , no se como puedes hacerlo en verdad..... En estos momentos siento que me estoy encontrando. Enormes saludos de México 🇲🇽🇲🇽🕉️🕉️🕉️",1
Beld090NIoo,2022-10-04T08:25:55Z,zeitgenosse,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=05m57s"">05:57</a> The Lick",0
Beld090NIoo,2022-10-04T06:04:44Z,Lerander Sh,Start with One good song and All the rest  Leftovers. Kill them with distasteful variety. :(,0
Beld090NIoo,2022-10-04T03:44:29Z,Michael Hogan,Even listening through Bluetooth earbuds that analog hit different.,0
Beld090NIoo,2022-10-04T03:36:31Z,Michael Hogan,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=15m20s"">15:20</a>",0
Beld090NIoo,2022-10-04T02:50:00Z,William Hal Anders Jr,Wow.....,0
Beld090NIoo,2022-10-04T02:15:28Z,Christopher Seuc,dis is good!,0
Beld090NIoo,2022-10-04T01:42:10Z,Julie Doyle,Whoa what just happened to me!!!😮 think I just found my new fav dj,1
Beld090NIoo,2022-10-04T01:30:02Z,Sergio Bastian,"Imagine if the knobs and records do nothing and she just looks really good vibing, doing little things here and there... mesmerizing",0
Beld090NIoo,2022-10-04T01:26:21Z,A PointOnACurve,"good music,  but where is the dj part? 1 record at a time does not make a dj!!",0
Beld090NIoo,2022-10-04T00:07:04Z,Carlos Arturo Porras Ramirez,"So fun jamming with my 432hz guitar, amazing so talented, blessings from a mountain in Colombia!",0
Beld090NIoo,2022-10-03T23:16:18Z,SERENiTY,you made that “brown bag” track your bitch! loved this whole mix🙌🏼🌟,1
Beld090NIoo,2022-10-03T22:31:42Z,Ronda Smith,Digging the frequencies and eclectic percussive mix🔥,5
Beld090NIoo,2022-10-03T22:30:00Z,Dionysus6969,"No idea* I&#39;ll stick with the guy from Nightmares On Wax, and perhaps, Cut Chemist, doing mixes*",1
Beld090NIoo,2022-10-03T18:21:08Z,Dustin Stephens,Wow what an awesome set! This is friggin&#39; dope!  Great to see a proper DJ rockin&#39; old Tech 12&#39;s and a cool mixer setup.. even cleaning your vinyl too!  PROPS!!!,3
Beld090NIoo,2022-10-03T17:23:59Z,Imogen Rose,"She&#39;s got healing hands, I can see it :)",2
Beld090NIoo,2022-10-03T16:47:09Z,Paul Brisson,Great set thank you !,0
Beld090NIoo,2022-10-03T16:09:50Z,DJ Mumma,"amazing... such a good find, the algorithm has served me well. Something totally different... those old wharfedale speakers are the nuts too! using a pair and they were another good find!",1
Beld090NIoo,2022-10-03T14:33:20Z,thatabrisa,Que delicinha de set,0
Beld090NIoo,2022-10-03T12:44:22Z,Guilherme Soares,Transcendente!,1
Beld090NIoo,2022-10-03T12:38:49Z,karen alise,I love this channel! I used to go out dancing. I had my favorite djs and i knew where they’d be on any given night of the week. But with a newborn I haven’t been able to indulge. Its great to have great sets in my home. I dance with my husband and baby. I share good music with her. Its my morning routine to play her this channel while i calmly start my day.,33
Beld090NIoo,2022-10-03T11:56:23Z,Marcela Cox,My soul mate!,0
Beld090NIoo,2022-10-03T10:40:59Z,Alinéa De Paracétamol,"Aaaaah de belles platines avec de vrais 33T vinyles, mon Dieu que c&#39;est bon !!! Merci Millie :)",0
Beld090NIoo,2022-10-03T10:13:40Z,Zoltán Zsigmond,🌿🌴Welcome to the jungle! ✌,0
Beld090NIoo,2022-10-02T21:49:17Z,Daniel Ames,This one is 100% fantastic maybe my favorite ever. Great work.,2
Beld090NIoo,2022-10-02T17:12:37Z,Buddha,The best set I’ve heard in years. I’ve listened to it a few times now. It makes my soul happy.,39
Beld090NIoo,2022-10-02T17:01:42Z,Zeus Megabeard,"Absolutely love this sort of thing and will get hunting around on Spotify for similar stuff. Any other recommendations from other viewers? Big into doomjazz/noir; stuff like Bohren and Der Club De Gore, Mount Fuji Doomjazz Corporation (Succubus is just epic!!!).",0
Beld090NIoo,2022-10-02T12:58:30Z,Lara Barnard,WoWwww***<br>  Love 🤎 this*<b>**</b>,0
Beld090NIoo,2022-10-02T12:31:07Z,Rafael Conejo Sánchez,"Vaya desfase, guapísimo. Y los dos últimos temas el colofón definitivo",1
Beld090NIoo,2022-10-02T02:38:22Z,Aaron Maclean,Groovy man!,1
Beld090NIoo,2022-10-02T00:05:59Z,J. Pita,"if possible, i&#39;d love to give 1.000.000 LIKES. What a sound!!!",3
Beld090NIoo,2022-10-01T23:32:08Z,Ken,"Killer set, I have a lot of the same music :)",0
Beld090NIoo,2022-10-01T18:27:08Z,Daniel G,"Been getting sick of youtube music, but within about 5 seconds of hearing this I was grooving. Fantastic! More of this",1
Beld090NIoo,2022-10-01T17:29:18Z,chebri guice,proper mix man this really is taking me places,1
Beld090NIoo,2022-10-01T12:59:19Z,Adyashantii,OMG!!!! THIS IS JUST WHAT I NEEDED!! BLESS YOU! THANKYOU,0
Beld090NIoo,2022-10-01T11:20:45Z,joeyymit,"<a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=9m26s"">9:26</a> hits differently!",0
Beld090NIoo,2022-10-01T09:23:16Z,Matteo Esu,"cool session! the &#39;vocal lick&#39; at <a href=""https://www.youtube.com/watch?v=Beld090NIoo&amp;t=29m53s"">29:53</a> , i&#39;ve heard it before in the track Regiment, in Brian Eno and David Byrne&quot;s album My Life In The Bush Of Ghosts (1981)",2
Beld090NIoo,2022-10-01T07:55:36Z,Jeanette Bruers,Love IT🥰,0
Beld090NIoo,2022-10-01T05:41:13Z,Joseph Hartsock,Delicious tunes!,0
Beld090NIoo,2022-10-01T04:24:58Z,JC Musical Flow,Very nice stuff! Love the mix! ❤✨⭐️,2
Beld090NIoo,2022-10-01T01:56:09Z,Enoch Dark,Wow 2x reverbs and a rotary mixer?  I really didn&#39;t know people were doing this kind of thing still.  &lt;3,0
